Timestamp,Prediction
20180104_1110-1115,1.0
20180104_1115-1120,1.0
20180104_1120-1125,1.0
20180104_1125-1130,1.0
20180104_1130-1135,1.0
20180104_1135-1140,1.0
20180104_1140-1145,1.0
20180104_1145-1150,1.0
20180104_1150-1155,1.0
20180104_1155-1200,1.0
20180104_1200-1205,1.0
20180104_1205-1210,1.0
20180104_1210-1215,1.0
20180104_1215-1220,1.0
20180104_1220-1225,1.0
20180104_1225-1230,1.0
20180104_1230-1235,1.0
20180104_1235-1240,1.0
20180104_1240-1245,1.0
20180104_1245-1250,1.0
20180104_1250-1255,1.0
20180104_1255-1300,1.0
20180104_1300-1305,1.0
20180104_1305-1310,1.0
20180104_1310-1315,1.0
20180104_1315-1320,1.0
20180104_1320-1325,1.0
20180104_1325-1330,1.0
20180104_1330-1335,1.0
20180104_1335-1340,1.0
20180104_1340-1345,1.0
20180104_1345-1350,1.0
20180104_1350-1355,1.0
20180104_1355-1400,1.0
20180104_1400-1405,1.0
20180104_1405-1410,1.0
20180104_1410-1415,1.0
20180104_1415-1420,1.0
20180104_1420-1425,1.0
20180104_1425-1430,1.0
20180104_1430-1435,1.0
20180104_1435-1440,1.0
20180104_1440-1445,1.0
20180104_1445-1450,1.0
20180104_1450-1455,1.0
20180104_1455-1500,1.0
20180104_1500-1505,1.0
20180104_1505-1510,1.0
20180104_1510-1515,1.0
20180104_1515-1520,1.0
20180104_1520-1525,1.0
20180104_1525-1530,1.0
20180104_1530-1535,1.0
20180104_1535-1540,1.0
20180104_1540-1545,1.0
20180104_1545-1550,1.0
20180104_1550-1555,1.0
20180104_1555-1600,1.0
20180104_1600-1605,1.0
20180104_1605-1610,1.0
20180104_1610-1615,1.0
20180104_1615-1620,1.0
20180104_1620-1625,1.0
20180104_1625-1630,1.0
20180104_1630-1635,1.0
20180104_1635-1640,1.0
20180104_1640-1645,1.0
20180104_1645-1650,1.0
20180104_1650-1655,1.0
20180104_1655-1700,1.0
20180104_1700-1705,1.0
20180104_1705-1710,1.0
20180104_1710-1715,1.0
20180104_1715-1720,1.0
20180104_1720-1725,1.0
20180104_1725-1730,1.0
20180104_1730-1735,1.0
20180104_1735-1740,1.0
20180104_1740-1745,1.0
20180104_1745-1750,1.0
20180104_1750-1755,1.0
20180104_1755-1800,1.0
20180104_1800-1805,1.0
20180104_1805-1810,1.0
20180104_1810-1815,1.0
20180104_1815-1820,1.0
20180104_1820-1825,1.0
20180104_1825-1830,1.0
20180104_1830-1835,1.0
20180104_1835-1840,1.0
20180104_1840-1845,1.0
20180104_1845-1850,1.0
20180104_1850-1855,1.0
20180104_1855-1900,1.0
20180104_1900-1905,1.0
20180104_1905-1910,1.0
20180104_1910-1915,1.0
20180104_1915-1920,1.0
20180104_1920-1925,1.0
20180104_1925-1930,1.0
20180104_1930-1935,1.0
20180104_1935-1940,1.0
20180104_1940-1945,1.0
20180104_1945-1950,1.0
20180104_1950-1955,1.0
20180104_1955-2000,1.0
20180104_2000-2005,1.0
20180104_2005-2010,1.0
20180104_2010-2015,1.0
20180104_2015-2020,1.0
20180104_2020-2025,1.0
20180104_2025-2030,1.0
20180104_2030-2035,1.0
20180104_2035-2040,1.0
20180104_2040-2045,1.0
20180104_2045-2050,1.0
20180104_2050-2055,1.0
20180104_2055-2100,1.0
20180104_2100-2105,1.0
20180104_2105-2110,1.0
20180104_2110-2115,1.0
20180104_2115-2120,1.0
20180104_2120-2125,1.0
20180104_2125-2130,1.0
20180104_2130-2135,1.0
20180104_2135-2140,1.0
20180104_2140-2145,1.0
20180104_2145-2150,1.0
20180104_2150-2155,1.0
20180104_2155-2200,1.0
20180104_2200-2205,1.0
20180104_2205-2210,1.0
20180104_2210-2215,1.0
20180104_2215-2220,1.0
20180104_2220-2225,1.0
20180104_2225-2230,1.0
20180104_2230-2235,1.0
20180104_2235-2240,1.0
20180104_2240-2245,1.0
20180104_2245-2250,1.0
20180104_2250-2255,1.0
20180104_2255-2300,1.0
20180104_2300-2305,1.0
20180104_2305-2310,1.0
20180104_2310-2315,1.0
20180104_2315-2320,1.0
20180104_2320-2325,1.0
20180104_2325-2330,1.0
20180104_2330-2335,1.0
20180104_2335-2340,1.0
20180104_2340-2345,1.0
20180104_2345-2350,1.0
20180104_2350-2355,1.0
20180104_2355-0000,1.0
20180105_0000-0005,1.0
20180105_0005-0010,1.0
20180105_0010-0015,1.0
20180105_0015-0020,1.0
20180105_0020-0025,1.0
20180105_0025-0030,1.0
20180105_0030-0035,1.0
20180105_0035-0040,1.0
20180105_0040-0045,1.0
20180105_0045-0050,1.0
20180105_0050-0055,1.0
20180105_0055-0100,1.0
20180105_0100-0105,1.0
20180105_0105-0110,1.0
20180105_0110-0115,1.0
20180105_0115-0120,1.0
20180105_0120-0125,1.0
20180105_0125-0130,1.0
20180105_0130-0135,1.0
20180105_0135-0140,1.0
20180105_0140-0145,1.0
20180105_0145-0150,1.0
20180105_0150-0155,1.0
20180105_0155-0200,1.0
20180105_0200-0205,1.0
20180105_0205-0210,1.0
20180105_0210-0215,1.0
20180105_0215-0220,1.0
20180105_0220-0225,1.0
20180105_0225-0230,1.0
20180105_0230-0235,1.0
20180105_0235-0240,1.0
20180105_0240-0245,1.0
20180105_0245-0250,1.0
20180105_0250-0255,1.0
20180105_0255-0300,1.0
20180105_0300-0305,1.0
20180105_0305-0310,1.0
20180105_0310-0315,1.0
20180105_0315-0320,1.0
20180105_0320-0325,1.0
20180105_0325-0330,1.0
20180105_0330-0335,1.0
20180105_0335-0340,1.0
20180105_0340-0345,1.0
20180105_0345-0350,1.0
20180105_0350-0355,1.0
20180105_0355-0400,1.0
20180105_0400-0405,1.0
20180105_0405-0410,1.0
20180105_0410-0415,1.0
20180105_0415-0420,1.0
20180105_0420-0425,1.0
20180105_0425-0430,1.0
20180105_0430-0435,1.0
20180105_0435-0440,1.0
20180105_0440-0445,1.0
20180105_0445-0450,1.0
20180105_0450-0455,1.0
20180105_0455-0500,1.0
20180105_0500-0505,1.0
20180105_0505-0510,1.0
20180105_0510-0515,1.0
20180105_0515-0520,1.0
20180105_0520-0525,1.0
20180105_0525-0530,1.0
20180105_0530-0535,1.0
20180105_0535-0540,1.0
20180105_0540-0545,1.0
20180105_0545-0550,1.0
20180105_0550-0555,1.0
20180105_0555-0600,1.0
20180105_0600-0605,1.0
20180105_0605-0610,1.0
20180105_0610-0615,1.0
20180105_0615-0620,1.0
20180105_0620-0625,1.0
20180105_0625-0630,1.0
20180105_0630-0635,1.0
20180105_0635-0640,1.0
20180105_0640-0645,1.0
20180105_0645-0650,1.0
20180105_0650-0655,1.0
20180105_0655-0700,1.0
20180105_0700-0705,1.0
20180105_0705-0710,1.0
20180105_0710-0715,1.0
20180105_0715-0720,1.0
20180105_0720-0725,1.0
20180105_0725-0730,1.0
20180105_0730-0735,1.0
20180105_0735-0740,1.0
20180105_0740-0745,1.0
20180105_0745-0750,1.0
20180105_0750-0755,1.0
20180105_0755-0800,1.0
20180105_0800-0805,1.0
20180105_0805-0810,1.0
20180105_0810-0815,1.0
20180105_0815-0820,1.0
20180105_0820-0825,1.0
20180105_0825-0830,1.0
20180105_0830-0835,1.0
20180105_0835-0840,1.0
20180105_0840-0845,1.0
20180105_0845-0850,1.0
20180105_0850-0855,1.0
20180105_0855-0900,1.0
20180105_0900-0905,1.0
20180105_0905-0910,1.0
20180105_0910-0915,1.0
20180105_0915-0920,1.0
20180105_0920-0925,1.0
20180105_0925-0930,1.0
20180105_0930-0935,1.0
20180105_0935-0940,1.0
20180105_0940-0945,1.0
20180105_0945-0950,1.0
20180105_0950-0955,1.0
20180105_0955-1000,1.0
20180105_1000-1005,1.0
20180105_1005-1010,1.0
20180105_1010-1015,1.0
20180105_1015-1020,1.0
20180105_1020-1025,1.0
20180105_1025-1030,1.0
20180105_1030-1035,1.0
20180105_1035-1040,1.0
20180105_1040-1045,1.0
20180105_1045-1050,1.0
20180105_1050-1055,1.0
20180105_1055-1100,1.0
20180105_1100-1105,1.0
20180105_1105-1110,1.0
20180105_1110-1115,1.0
20180105_1115-1120,1.0
20180105_1120-1125,1.0
20180105_1125-1130,1.0
20180105_1130-1135,1.0
20180105_1135-1140,1.0
20180105_1140-1145,1.0
20180105_1145-1150,1.0
20180105_1150-1155,1.0
20180105_1155-1200,1.0
20180105_1200-1205,1.0
20180105_1205-1210,1.0
20180105_1210-1215,1.0
20180105_1215-1220,1.0
20180105_1220-1225,1.0
20180105_1225-1230,1.0
20180105_1230-1235,1.0
20180105_1235-1240,1.0
20180105_1240-1245,1.0
20180105_1245-1250,1.0
20180105_1250-1255,1.0
20180105_1255-1300,1.0
20180105_1300-1305,1.0
20180105_1305-1310,1.0
20180105_1310-1315,1.0
20180105_1315-1320,1.0
20180105_1320-1325,1.0
20180105_1325-1330,1.0
20180105_1330-1335,1.0
20180105_1335-1340,1.0
20180105_1340-1345,1.0
20180105_1345-1350,1.0
20180105_1350-1355,1.0
20180105_1355-1400,1.0
20180105_1400-1405,1.0
20180105_1405-1410,1.0
20180105_1410-1415,1.0
20180105_1415-1420,1.0
20180105_1420-1425,1.0
20180105_1425-1430,1.0
20180105_1430-1435,1.0
20180105_1435-1440,1.0
20180105_1440-1445,1.0
20180105_1445-1450,1.0
20180105_1450-1455,1.0
20180105_1455-1500,1.0
20180105_1500-1505,1.0
20180105_1505-1510,1.0
20180105_1510-1515,1.0
20180105_1515-1520,1.0
20180105_1520-1525,1.0
20180105_1525-1530,1.0
20180105_1530-1535,1.0
20180105_1535-1540,1.0
20180105_1540-1545,1.0
20180105_1545-1550,1.0
20180105_1550-1555,1.0
20180105_1555-1600,1.0
20180105_1600-1605,1.0
20180105_1605-1610,1.0
20180105_1610-1615,1.0
20180105_1615-1620,1.0
20180105_1620-1625,1.0
20180105_1625-1630,1.0
20180105_1630-1635,1.0
20180105_1635-1640,1.0
20180105_1640-1645,1.0
20180105_1645-1650,1.0
20180105_1650-1655,1.0
20180105_1655-1700,1.0
20180105_1700-1705,1.0
20180105_1705-1710,1.0
20180105_1710-1715,1.0
20180105_1715-1720,1.0
20180105_1720-1725,1.0
20180105_1725-1730,1.0
20180105_1730-1735,1.0
20180105_1735-1740,1.0
20180105_1740-1745,1.0
20180105_1745-1750,1.0
20180105_1750-1755,1.0
20180105_1755-1800,1.0
20180105_1800-1805,1.0
20180105_1805-1810,1.0
20180105_1810-1815,1.0
20180105_1815-1820,1.0
20180105_1820-1825,1.0
20180105_1825-1830,1.0
20180105_1830-1835,1.0
20180105_1835-1840,1.0
20180105_1840-1845,1.0
20180105_1845-1850,1.0
20180105_1850-1855,1.0
20180105_1855-1900,1.0
20180105_1900-1905,1.0
20180105_1905-1910,1.0
20180105_1910-1915,1.0
20180105_1915-1920,1.0
20180105_1920-1925,1.0
20180105_1925-1930,1.0
20180105_1930-1935,1.0
20180105_1935-1940,1.0
20180105_1940-1945,1.0
20180105_1945-1950,1.0
20180105_1950-1955,1.0
20180105_1955-2000,1.0
20180105_2000-2005,1.0
20180105_2005-2010,1.0
20180105_2010-2015,1.0
20180105_2015-2020,1.0
20180105_2020-2025,1.0
20180105_2025-2030,1.0
20180105_2030-2035,1.0
20180105_2035-2040,1.0
20180105_2040-2045,1.0
20180105_2045-2050,1.0
20180105_2050-2055,1.0
20180105_2055-2100,1.0
20180105_2100-2105,1.0
20180105_2105-2110,1.0
20180105_2110-2115,1.0
20180105_2115-2120,1.0
20180105_2120-2125,1.0
20180105_2125-2130,1.0
20180105_2130-2135,1.0
20180105_2135-2140,1.0
20180105_2140-2145,1.0
20180105_2145-2150,1.0
20180105_2150-2155,1.0
20180105_2155-2200,1.0
20180105_2200-2205,1.0
20180105_2205-2210,1.0
20180105_2210-2215,1.0
20180105_2215-2220,1.0
20180105_2220-2225,1.0
20180105_2225-2230,1.0
20180105_2230-2235,1.0
20180105_2235-2240,1.0
20180105_2240-2245,1.0
20180105_2245-2250,1.0
20180105_2250-2255,1.0
20180105_2255-2300,1.0
20180105_2300-2305,1.0
20180105_2305-2310,1.0
20180105_2310-2315,1.0
20180105_2315-2320,1.0
20180105_2320-2325,1.0
20180105_2325-2330,1.0
20180105_2330-2335,1.0
20180105_2335-2340,1.0
20180105_2340-2345,1.0
20180105_2345-2350,1.0
20180105_2350-2355,1.0
20180105_2355-0000,1.0
20180106_0000-0005,1.0
20180106_0005-0010,1.0
20180106_0010-0015,1.0
20180106_0015-0020,1.0
20180106_0020-0025,1.0
20180106_0025-0030,1.0
20180106_0030-0035,1.0
20180106_0035-0040,1.0
20180106_0040-0045,1.0
20180106_0045-0050,1.0
20180106_0050-0055,1.0
20180106_0055-0100,1.0
20180106_0100-0105,1.0
20180106_0105-0110,1.0
20180106_0110-0115,1.0
20180106_0115-0120,1.0
20180106_0120-0125,1.0
20180106_0125-0130,1.0
20180106_0130-0135,1.0
20180106_0135-0140,1.0
20180106_0140-0145,1.0
20180106_0145-0150,1.0
20180106_0150-0155,1.0
20180106_0155-0200,1.0
20180106_0200-0205,1.0
20180106_0205-0210,1.0
20180106_0210-0215,1.0
20180106_0215-0220,1.0
20180106_0220-0225,1.0
20180106_0225-0230,1.0
20180106_0230-0235,1.0
20180106_0235-0240,1.0
20180106_0240-0245,1.0
20180106_0245-0250,1.0
20180106_0250-0255,1.0
20180106_0255-0300,1.0
20180106_0300-0305,1.0
20180106_0305-0310,1.0
20180106_0310-0315,1.0
20180106_0315-0320,1.0
20180106_0320-0325,1.0
20180106_0325-0330,1.0
20180106_0330-0335,1.0
20180106_0335-0340,1.0
20180106_0340-0345,1.0
20180106_0345-0350,1.0
20180106_0350-0355,1.0
20180106_0355-0400,1.0
20180106_0400-0405,1.0
20180106_0405-0410,1.0
20180106_0410-0415,1.0
20180106_0415-0420,1.0
20180106_0420-0425,1.0
20180106_0425-0430,1.0
20180106_0430-0435,1.0
20180106_0435-0440,1.0
20180106_0440-0445,1.0
20180106_0445-0450,1.0
20180106_0450-0455,1.0
20180106_0455-0500,1.0
20180106_0500-0505,1.0
20180106_0505-0510,1.0
20180106_0510-0515,1.0
20180106_0515-0520,1.0
20180106_0520-0525,1.0
20180106_0525-0530,1.0
20180106_0530-0535,1.0
20180106_0535-0540,1.0
20180106_0540-0545,1.0
20180106_0545-0550,1.0
20180106_0550-0555,1.0
20180106_0555-0600,1.0
20180106_0600-0605,1.0
20180106_0605-0610,1.0
20180106_0610-0615,1.0
20180106_0615-0620,1.0
20180106_0620-0625,1.0
20180106_0625-0630,1.0
20180106_0630-0635,1.0
20180106_0635-0640,1.0
20180106_0640-0645,1.0
20180106_0645-0650,1.0
20180106_0650-0655,1.0
20180106_0655-0700,1.0
20180106_0700-0705,1.0
20180106_0705-0710,1.0
20180106_0710-0715,1.0
20180106_0715-0720,1.0
20180106_0720-0725,1.0
20180106_0725-0730,1.0
20180106_0730-0735,1.0
20180106_0735-0740,1.0
20180106_0740-0745,1.0
20180106_0745-0750,1.0
20180106_0750-0755,1.0
20180106_0755-0800,1.0
20180106_0800-0805,1.0
20180106_0805-0810,1.0
20180106_0810-0815,1.0
20180106_0815-0820,1.0
20180106_0820-0825,1.0
20180106_0825-0830,1.0
20180106_0830-0835,1.0
20180106_0835-0840,1.0
20180106_0840-0845,1.0
20180106_0845-0850,1.0
20180106_0850-0855,1.0
20180106_0855-0900,1.0
20180106_0900-0905,1.0
20180106_0905-0910,1.0
20180106_0910-0915,1.0
20180106_0915-0920,1.0
20180106_0920-0925,1.0
20180106_0925-0930,1.0
20180106_0930-0935,1.0
20180106_0935-0940,1.0
20180106_0940-0945,1.0
20180106_0945-0950,1.0
20180106_0950-0955,1.0
20180106_0955-1000,1.0
20180106_1000-1005,1.0
20180106_1005-1010,1.0
20180106_1010-1015,1.0
20180106_1015-1020,1.0
20180106_1020-1025,1.0
20180106_1025-1030,1.0
20180106_1030-1035,1.0
20180106_1035-1040,1.0
20180106_1040-1045,1.0
20180106_1045-1050,1.0
20180106_1050-1055,1.0
20180106_1055-1100,1.0
20180106_1100-1105,1.0
20180106_1105-1110,1.0
20180106_1110-1115,1.0
20180106_1115-1120,1.0
20180106_1120-1125,1.0
20180106_1125-1130,1.0
20180106_1130-1135,1.0
20180106_1135-1140,1.0
20180106_1140-1145,1.0
20180106_1145-1150,1.0
20180106_1150-1155,1.0
20180106_1155-1200,1.0
20180106_1200-1205,1.0
20180106_1205-1210,1.0
20180106_1210-1215,1.0
20180106_1215-1220,1.0
20180106_1220-1225,1.0
20180106_1225-1230,1.0
20180106_1230-1235,1.0
20180106_1235-1240,1.0
20180106_1240-1245,1.0
20180106_1245-1250,1.0
20180106_1250-1255,1.0
20180106_1255-1300,1.0
20180106_1300-1305,1.0
20180106_1305-1310,1.0
20180106_1310-1315,1.0
20180106_1315-1320,1.0
20180106_1320-1325,1.0
20180106_1325-1330,1.0
20180106_1330-1335,1.0
20180106_1335-1340,1.0
20180106_1340-1345,1.0
20180106_1345-1350,1.0
20180106_1350-1355,1.0
20180106_1355-1400,1.0
20180106_1400-1405,1.0
20180106_1405-1410,1.0
20180106_1410-1415,1.0
20180106_1415-1420,1.0
20180106_1420-1425,1.0
20180106_1425-1430,1.0
20180106_1430-1435,1.0
20180106_1435-1440,1.0
20180106_1440-1445,1.0
20180106_1445-1450,1.0
20180106_1450-1455,1.0
20180106_1455-1500,1.0
20180106_1500-1505,1.0
20180106_1505-1510,1.0
20180106_1510-1515,1.0
20180106_1515-1520,1.0
20180106_1520-1525,1.0
20180106_1525-1530,1.0
20180106_1530-1535,1.0
20180106_1535-1540,1.0
20180106_1540-1545,1.0
20180106_1545-1550,1.0
20180106_1550-1555,1.0
20180106_1555-1600,1.0
20180106_1600-1605,1.0
20180106_1605-1610,1.0
20180106_1610-1615,1.0
20180106_1615-1620,1.0
20180106_1620-1625,1.0
20180106_1625-1630,1.0
20180106_1630-1635,1.0
20180106_1635-1640,1.0
20180106_1640-1645,1.0
20180106_1645-1650,1.0
20180106_1650-1655,1.0
20180106_1655-1700,1.0
20180106_1700-1705,1.0
20180106_1705-1710,1.0
20180106_1710-1715,1.0
20180106_1715-1720,1.0
20180106_1720-1725,1.0
20180106_1725-1730,1.0
20180106_1730-1735,1.0
20180106_1735-1740,1.0
20180106_1740-1745,1.0
20180106_1745-1750,1.0
20180106_1750-1755,1.0
20180106_1755-1800,1.0
20180106_1800-1805,1.0
20180106_1805-1810,1.0
20180106_1810-1815,1.0
20180106_1815-1820,1.0
20180106_1820-1825,1.0
20180106_1825-1830,1.0
20180106_1830-1835,1.0
20180106_1835-1840,1.0
20180106_1840-1845,1.0
20180106_1845-1850,1.0
20180106_1850-1855,1.0
20180106_1855-1900,1.0
20180106_1900-1905,1.0
20180106_1905-1910,1.0
20180106_1910-1915,1.0
20180106_1915-1920,1.0
20180106_1920-1925,1.0
20180106_1925-1930,1.0
20180106_1930-1935,1.0
20180106_1935-1940,1.0
20180106_1940-1945,1.0
20180106_1945-1950,1.0
20180106_1950-1955,1.0
20180106_1955-2000,1.0
20180106_2000-2005,1.0
20180106_2005-2010,1.0
20180106_2010-2015,1.0
20180106_2015-2020,1.0
20180106_2020-2025,1.0
20180106_2025-2030,1.0
20180106_2030-2035,1.0
20180106_2035-2040,1.0
20180106_2040-2045,1.0
20180106_2045-2050,1.0
20180106_2050-2055,1.0
20180106_2055-2100,1.0
20180106_2100-2105,1.0
20180106_2105-2110,1.0
20180106_2110-2115,1.0
20180106_2115-2120,1.0
20180106_2120-2125,1.0
20180106_2125-2130,1.0
20180106_2130-2135,1.0
20180106_2135-2140,1.0
20180106_2140-2145,1.0
20180106_2145-2150,1.0
20180106_2150-2155,1.0
20180106_2155-2200,1.0
20180106_2200-2205,1.0
20180106_2205-2210,1.0
20180106_2210-2215,1.0
20180106_2215-2220,1.0
20180106_2220-2225,1.0
20180106_2225-2230,1.0
20180106_2230-2235,1.0
20180106_2235-2240,1.0
20180106_2240-2245,1.0
20180106_2245-2250,1.0
20180106_2250-2255,1.0
20180106_2255-2300,1.0
20180106_2300-2305,1.0
20180106_2305-2310,1.0
20180106_2310-2315,1.0
20180106_2315-2320,1.0
20180106_2320-2325,1.0
20180106_2325-2330,1.0
20180106_2330-2335,1.0
20180106_2335-2340,1.0
20180106_2340-2345,1.0
20180106_2345-2350,1.0
20180106_2350-2355,1.0
20180106_2355-0000,1.0
20180107_0000-0005,1.0
20180107_0005-0010,1.0
20180107_0010-0015,1.0
20180107_0015-0020,1.0
20180107_0020-0025,1.0
20180107_0025-0030,1.0
20180107_0030-0035,1.0
20180107_0035-0040,1.0
20180107_0040-0045,1.0
20180107_0045-0050,1.0
20180107_0050-0055,1.0
20180107_0055-0100,1.0
20180107_0100-0105,1.0
20180107_0105-0110,1.0
20180107_0110-0115,1.0
20180107_0115-0120,1.0
20180107_0120-0125,1.0
20180107_0125-0130,1.0
20180107_0130-0135,1.0
20180107_0135-0140,1.0
20180107_0140-0145,1.0
20180107_0145-0150,1.0
20180107_0150-0155,1.0
20180107_0155-0200,1.0
20180107_0200-0205,1.0
20180107_0205-0210,1.0
20180107_0210-0215,1.0
20180107_0215-0220,1.0
20180107_0220-0225,1.0
20180107_0225-0230,1.0
20180107_0230-0235,1.0
20180107_0235-0240,1.0
20180107_0240-0245,1.0
20180107_0245-0250,1.0
20180107_0250-0255,1.0
20180107_0255-0300,1.0
20180107_0300-0305,1.0
20180107_0305-0310,1.0
20180107_0310-0315,1.0
20180107_0315-0320,1.0
20180107_0320-0325,1.0
20180107_0325-0330,1.0
20180107_0330-0335,1.0
20180107_0335-0340,1.0
20180107_0340-0345,1.0
20180107_0345-0350,1.0
20180107_0350-0355,1.0
20180107_0355-0400,1.0
20180107_0400-0405,1.0
20180107_0405-0410,1.0
20180107_0410-0415,1.0
20180107_0415-0420,1.0
20180107_0420-0425,1.0
20180107_0425-0430,1.0
20180107_0430-0435,1.0
20180107_0435-0440,1.0
20180107_0440-0445,1.0
20180107_0445-0450,1.0
20180107_0450-0455,1.0
20180107_0455-0500,1.0
20180107_0500-0505,1.0
20180107_0505-0510,1.0
20180107_0510-0515,1.0
20180107_0515-0520,1.0
20180107_0520-0525,1.0
20180107_0525-0530,1.0
20180107_0530-0535,1.0
20180107_0535-0540,1.0
20180107_0540-0545,1.0
20180107_0545-0550,1.0
20180107_0550-0555,1.0
20180107_0555-0600,1.0
20180107_0600-0605,1.0
20180107_0605-0610,1.0
20180107_0610-0615,1.0
20180107_0615-0620,1.0
20180107_0620-0625,1.0
20180107_0625-0630,1.0
20180107_0630-0635,1.0
20180107_0635-0640,1.0
20180107_0640-0645,1.0
20180107_0645-0650,1.0
20180107_0650-0655,1.0
20180107_0655-0700,1.0
20180107_0700-0705,1.0
20180107_0705-0710,1.0
20180107_0710-0715,1.0
20180107_0715-0720,1.0
20180107_0720-0725,1.0
20180107_0725-0730,1.0
20180107_0730-0735,1.0
20180107_0735-0740,1.0
20180107_0740-0745,1.0
20180107_0745-0750,1.0
20180107_0750-0755,1.0
20180107_0755-0800,1.0
20180107_0800-0805,1.0
20180107_0805-0810,1.0
20180107_0810-0815,1.0
20180107_0815-0820,1.0
20180107_0820-0825,1.0
20180107_0825-0830,1.0
20180107_0830-0835,1.0
20180107_0835-0840,1.0
20180107_0840-0845,1.0
20180107_0845-0850,1.0
20180107_0850-0855,1.0
20180107_0855-0900,1.0
20180107_0900-0905,1.0
20180107_0905-0910,1.0
20180107_0910-0915,1.0
20180107_0915-0920,1.0
20180107_0920-0925,1.0
20180107_0925-0930,1.0
20180107_0930-0935,1.0
20180107_0935-0940,1.0
20180107_0940-0945,1.0
20180107_0945-0950,1.0
20180107_0950-0955,1.0
20180107_0955-1000,1.0
20180107_1000-1005,1.0
20180107_1005-1010,1.0
20180107_1010-1015,1.0
20180107_1015-1020,1.0
20180107_1020-1025,1.0
20180107_1025-1030,1.0
20180107_1030-1035,1.0
20180107_1035-1040,1.0
20180107_1040-1045,1.0
20180107_1045-1050,1.0
20180107_1050-1055,1.0
20180107_1055-1100,1.0
20180107_1100-1105,1.0
20180107_1105-1110,1.0
20180107_1110-1115,1.0
20180107_1115-1120,1.0
20180107_1120-1125,1.0
20180107_1125-1130,1.0
20180107_1130-1135,1.0
20180107_1135-1140,1.0
20180107_1140-1145,1.0
20180107_1145-1150,1.0
20180107_1150-1155,1.0
20180107_1155-1200,1.0
20180107_1200-1205,1.0
20180107_1205-1210,1.0
20180107_1210-1215,1.0
20180107_1215-1220,1.0
20180107_1220-1225,1.0
20180107_1225-1230,1.0
20180107_1230-1235,1.0
20180107_1235-1240,1.0
20180107_1240-1245,1.0
20180107_1245-1250,1.0
20180107_1250-1255,1.0
20180107_1255-1300,1.0
20180107_1300-1305,1.0
20180107_1305-1310,1.0
20180107_1310-1315,1.0
20180107_1315-1320,1.0
20180107_1320-1325,1.0
20180107_1325-1330,1.0
20180107_1330-1335,1.0
20180107_1335-1340,1.0
20180107_1340-1345,1.0
20180107_1345-1350,1.0
20180107_1350-1355,1.0
20180107_1355-1400,1.0
20180107_1400-1405,1.0
20180107_1405-1410,1.0
20180107_1410-1415,1.0
20180107_1415-1420,1.0
20180107_1420-1425,1.0
20180107_1425-1430,1.0
20180107_1430-1435,1.0
20180107_1435-1440,1.0
20180107_1440-1445,1.0
20180107_1445-1450,1.0
20180107_1450-1455,1.0
20180107_1455-1500,1.0
20180107_1500-1505,1.0
20180107_1505-1510,1.0
20180107_1510-1515,1.0
20180107_1515-1520,1.0
20180107_1520-1525,1.0
20180107_1525-1530,1.0
20180107_1530-1535,1.0
20180107_1535-1540,1.0
20180107_1540-1545,1.0
20180107_1545-1550,1.0
20180107_1550-1555,1.0
20180107_1555-1600,1.0
20180107_1600-1605,1.0
20180107_1605-1610,1.0
20180107_1610-1615,1.0
20180107_1615-1620,1.0
20180107_1620-1625,1.0
20180107_1625-1630,1.0
20180107_1630-1635,1.0
20180107_1635-1640,1.0
20180107_1640-1645,1.0
20180107_1645-1650,1.0
20180107_1650-1655,1.0
20180107_1655-1700,1.0
20180107_1700-1705,1.0
20180107_1705-1710,1.0
20180107_1710-1715,1.0
20180107_1715-1720,1.0
20180107_1720-1725,1.0
20180107_1725-1730,1.0
20180107_1730-1735,1.0
20180107_1735-1740,1.0
20180107_1740-1745,1.0
20180107_1745-1750,1.0
20180107_1750-1755,1.0
20180107_1755-1800,1.0
20180107_1800-1805,1.0
20180107_1805-1810,1.0
20180107_1810-1815,1.0
20180107_1815-1820,1.0
20180107_1820-1825,1.0
20180107_1825-1830,1.0
20180107_1830-1835,1.0
20180107_1835-1840,1.0
20180107_1840-1845,1.0
20180107_1845-1850,1.0
20180107_1850-1855,1.0
20180107_1855-1900,1.0
