Timestamp,Svr_detect,Svr_connect,Ss_request,Ss_Established
20210106_0900-0910,0,2,3,16
20210106_0910-0920,0,2,1,22
20210106_0920-0930,0,2,1,19
20210106_0930-0940,0,2,3,11
20210106_0940-0950,0,2,4,6
20210106_0950-1000,0,1,3,8
20210106_1000-1010,0,2,2,4
20210106_1010-1020,0,2,1,10
20210106_1020-1030,0,1,3,8
20210106_1030-1040,,,,
20210106_1040-1050,0,2,4,12
20210106_1050-1100,0,2,1,13
20210106_1100-1110,0,2,2,7
20210106_1110-1120,0,2,4,9
20210106_1120-1130,0,2,5,10
20210106_1130-1140,0,2,3,15
20210106_1140-1150,0,2,1,14
20210106_1150-1200,0,2,2,10
20210106_1200-1210,0,2,3,7
20210106_1210-1220,0,2,4,8
20210106_1220-1230,0,2,4,9
20210106_1230-1240,0,2,2,10
20210106_1240-1250,0,2,1,7
20210106_1250-1300,0,2,3,9
20210106_1300-1310,0,2,4,11
20210106_1310-1320,0,2,4,15
20210106_1320-1330,0,2,2,16
20210106_1330-1340,0,2,1,10
20210106_1340-1350,0,2,2,6
20210106_1350-1400,0,2,3,6
20210106_1400-1410,0,2,4,8
20210106_1410-1420,0,2,2,14
20210106_1420-1430,0,2,3,15
20210106_1430-1440,0,3,2,13
20210106_1440-1450,0,2,4,7
20210106_1450-1500,0,3,4,12
20210106_1500-1510,0,3,3,16
20210106_1510-1520,0,3,1,17
20210106_1520-1530,0,3,1,9
20210106_1530-1540,0,3,3,7
20210106_1540-1550,0,2,4,11
20210106_1550-1600,0,2,3,11
20210106_1600-1610,0,2,2,13
20210106_1610-1620,0,2,1,11
20210106_1620-1630,0,2,3,9
20210106_1630-1640,0,2,3,10
20210106_1640-1650,0,2,4,15
20210106_1650-1700,0,2,2,10
20210106_1700-1710,0,2,2,5
20210106_1710-1720,0,2,2,10
20210106_1720-1730,0,2,3,17
20210106_1730-1740,0,2,3,19
20210106_1740-1750,0,2,2,20
20210106_1750-1800,0,2,3,21
20210106_1800-1810,0,2,2,15
20210106_1810-1820,0,2,4,19
20210106_1820-1830,0,2,4,20
20210106_1830-1840,0,2,4,18
20210106_1840-1850,0,2,1,12
20210106_1850-1900,0,2,1,9
20210106_1900-1910,0,2,4,9
20210106_1910-1920,0,2,4,8
20210106_1920-1930,0,2,3,8
20210106_1930-1940,0,2,3,6
20210106_1940-1950,0,2,1,6
20210106_1950-2000,0,2,3,8
20210106_2000-2010,0,2,3,12
20210106_2010-2020,0,2,5,13
20210106_2020-2030,0,2,2,14
20210106_2030-2040,0,2,2,9
20210106_2040-2050,0,2,2,8
20210106_2050-2100,0,2,3,7
20210106_2100-2110,0,2,4,6
20210106_2110-2120,0,2,3,10
20210106_2120-2130,0,2,3,7
20210106_2130-2140,0,2,3,12
20210106_2140-2150,0,2,5,9
20210106_2150-2200,0,1,5,9
20210106_2200-2210,0,2,3,6
20210106_2210-2220,0,2,2,9
20210106_2220-2230,0,1,1,11
20210106_2230-2240,0,2,3,18
20210106_2240-2250,0,2,4,17
20210106_2250-2300,0,0,3,17
20210106_2300-2310,0,2,2,9
20210106_2310-2320,0,2,2,13
20210106_2320-2330,0,2,3,15
20210106_2330-2340,0,2,3,19
20210106_2340-2350,0,2,3,13
20210106_2350-0000,0,2,2,11
20210107_0000-0010,0,2,2,12
20210107_0010-0020,0,2,2,11
20210107_0020-0030,0,2,3,11
20210107_0030-0040,0,2,4,10
20210107_0040-0050,0,2,3,5
20210107_0050-0100,0,2,2,11
20210107_0100-0110,0,2,2,12
20210107_0110-0120,0,2,4,10
20210107_0120-0130,0,2,4,4
20210107_0130-0140,0,2,3,5
20210107_0140-0150,0,2,2,6
20210107_0150-0200,0,2,3,6
20210107_0200-0210,0,2,3,6
20210107_0210-0220,0,2,4,6
20210107_0220-0230,0,2,2,4
20210107_0230-0240,0,2,2,5
20210107_0240-0250,0,2,2,5
20210107_0250-0300,0,2,3,5
20210107_0300-0310,0,2,3,3
20210107_0310-0320,0,2,3,2
20210107_0320-0330,0,2,3,6
20210107_0330-0340,0,2,2,5
20210107_0340-0350,0,2,2,4
20210107_0350-0400,0,2,3,2
20210107_0400-0410,0,2,3,1
20210107_0410-0420,0,2,2,6
20210107_0420-0430,0,2,2,7
20210107_0430-0440,0,2,2,8
20210107_0440-0450,0,2,4,6
20210107_0450-0500,0,2,4,4
20210107_0500-0510,0,2,3,2
20210107_0510-0520,0,2,1,1
20210107_0520-0530,0,2,2,2
20210107_0530-0540,0,2,3,4
20210107_0540-0550,0,2,4,0
20210107_0550-0600,0,2,2,4
20210107_0600-0610,0,2,2,3
20210107_0610-0620,0,3,2,5
20210107_0620-0630,0,2,4,3
20210107_0630-0640,0,2,3,6
20210107_0640-0650,0,2,3,8
20210107_0650-0700,0,2,2,9
20210107_0700-0710,0,2,4,8
20210107_0710-0720,0,2,2,6
20210107_0720-0730,0,2,3,5
20210107_0730-0740,0,2,3,6
20210107_0740-0750,0,2,3,8
20210107_0750-0800,0,2,2,12
20210107_0800-0810,0,2,3,8
20210107_0810-0820,0,2,4,8
20210107_0820-0830,0,2,4,8
20210107_0830-0840,0,2,2,10
20210107_0840-0850,0,2,1,12
20210107_0850-0900,0,2,2,16
20210107_0900-0910,0,2,3,14
20210107_0910-0920,0,2,4,16
20210107_0920-0930,0,2,2,18
20210107_0930-0940,0,2,2,15
20210107_0940-0950,0,2,2,6
20210107_0950-1000,0,2,3,7
20210107_1000-1010,0,2,3,8
20210107_1010-1020,0,2,3,9
20210107_1020-1030,0,2,2,9
20210107_1030-1040,0,2,2,8
20210107_1040-1050,0,2,3,7
20210107_1050-1100,0,2,3,10
20210107_1100-1110,0,2,4,10
20210107_1110-1120,0,1,2,15
20210107_1120-1130,0,2,2,8
20210107_1130-1140,0,2,3,8
20210107_1140-1150,0,2,4,7
20210107_1150-1200,0,2,4,12
20210107_1200-1210,0,2,2,14
20210107_1210-1220,0,2,1,16
20210107_1220-1230,0,2,2,12
20210107_1230-1240,0,2,3,11
20210107_1240-1250,0,2,4,14
20210107_1250-1300,0,2,2,13
20210107_1300-1310,0,2,2,10
20210107_1310-1320,0,2,2,8
20210107_1320-1330,0,2,4,9
20210107_1330-1340,0,2,3,8
20210107_1340-1350,0,2,3,5
20210107_1350-1400,0,2,1,8
20210107_1400-1410,0,2,2,3
20210107_1410-1420,0,2,3,9
20210107_1420-1430,0,2,3,11
20210107_1430-1440,0,2,3,10
20210107_1440-1450,0,2,1,7
20210107_1450-1500,0,2,2,4
20210107_1500-1510,0,2,3,4
20210107_1510-1520,0,3,4,2
20210107_1520-1530,0,2,4,6
20210107_1530-1540,0,2,2,12
20210107_1540-1550,0,2,1,7
20210107_1550-1600,0,2,2,9
20210107_1600-1610,0,2,3,15
20210107_1610-1620,0,2,4,19
20210107_1620-1630,0,2,2,18
20210107_1630-1640,0,2,2,15
20210107_1640-1650,0,2,2,14
20210107_1650-1700,0,2,4,15
20210107_1700-1710,0,2,3,15
20210107_1710-1720,0,2,3,12
20210107_1720-1730,0,3,2,11
20210107_1730-1740,0,2,2,10
20210107_1740-1750,0,2,3,10
20210107_1750-1800,0,2,4,10
20210107_1800-1810,0,2,3,11
20210107_1810-1820,0,2,1,15
20210107_1820-1830,0,2,2,13
20210107_1830-1840,0,2,4,11
20210107_1840-1850,0,2,4,8
20210107_1850-1900,0,2,4,11
20210107_1900-1910,0,2,2,6
20210107_1910-1920,0,2,1,7
20210107_1920-1930,0,2,2,9
20210107_1930-1940,0,2,4,12
20210107_1940-1950,0,2,4,10
20210107_1950-2000,0,2,2,10
20210107_2000-2010,0,2,1,11
20210107_2010-2020,0,2,2,10
20210107_2020-2030,0,2,4,8
20210107_2030-2040,0,2,3,8
20210107_2040-2050,0,2,3,5
20210107_2050-2100,0,2,1,9
20210107_2100-2110,0,2,3,11
20210107_2110-2120,0,2,3,13
20210107_2120-2130,0,2,3,11
20210107_2130-2140,0,2,3,14
20210107_2140-2150,0,2,1,13
20210107_2150-2200,0,2,2,10
20210107_2200-2210,0,2,3,9
20210107_2210-2220,0,2,5,7
20210107_2220-2230,0,2,4,10
20210107_2230-2240,0,2,2,10
20210107_2240-2250,0,2,0,12
20210107_2250-2300,0,2,2,10
20210107_2300-2310,0,2,4,16
20210107_2310-2320,0,2,4,18
20210107_2320-2330,0,2,2,20
20210107_2330-2340,0,2,1,11
20210107_2340-2350,0,2,2,11
20210107_2350-0000,0,2,5,12
20210108_0000-0010,0,2,4,10
20210108_0010-0020,0,2,4,10
20210108_0020-0030,0,2,2,11
20210108_0030-0040,0,2,2,13
20210108_0040-0050,0,2,3,13
20210108_0050-0100,0,2,3,8
20210108_0100-0110,0,2,3,12
20210108_0110-0120,0,2,1,8
20210108_0120-0130,0,2,2,8
20210108_0130-0140,0,2,3,4
20210108_0140-0150,0,2,5,3
20210108_0150-0200,0,2,4,7
20210108_0200-0210,0,2,2,7
20210108_0210-0220,0,2,0,9
20210108_0220-0230,0,2,3,8
20210108_0230-0240,0,2,4,7
20210108_0240-0250,0,2,4,5
20210108_0250-0300,0,2,2,5
20210108_0300-0310,0,2,1,3
20210108_0310-0320,0,2,2,6
20210108_0320-0330,0,2,4,3
20210108_0330-0340,0,3,3,3
20210108_0340-0350,0,2,3,4
20210108_0350-0400,0,2,1,6
20210108_0400-0410,0,2,2,3
20210108_0410-0420,0,2,3,2
20210108_0420-0430,0,2,4,0
20210108_0430-0440,0,2,4,2
20210108_0440-0450,0,2,1,4
20210108_0450-0500,0,2,1,2
20210108_0500-0510,0,2,3,2
20210108_0510-0520,0,2,5,4
20210108_0520-0530,0,2,4,8
20210108_0530-0540,0,2,3,7
20210108_0540-0550,0,2,0,5
20210108_0550-0600,0,2,4,5
20210108_0600-0610,0,2,4,5
20210108_0610-0620,0,2,4,7
20210108_0620-0630,0,3,2,3
20210108_0630-0640,0,2,1,6
20210108_0640-0650,0,2,2,3
20210108_0650-0700,0,2,4,4
20210108_0700-0710,0,2,5,4
20210108_0710-0720,0,2,3,7
20210108_0720-0730,0,2,2,5
20210108_0730-0740,0,2,2,5
20210108_0740-0750,0,2,3,8
20210108_0750-0800,0,2,4,11
20210108_0800-0810,0,2,3,14
20210108_0810-0820,0,2,1,12
20210108_0820-0830,0,2,1,6
20210108_0830-0840,0,2,3,8
20210108_0840-0850,0,2,5,8
20210108_0850-0900,0,2,5,9
20210108_0900-0910,0,2,3,8
20210108_0910-0920,0,2,1,6
20210108_0920-0930,0,2,3,7
20210108_0930-0940,0,2,5,8
20210108_0940-0950,0,2,5,9
20210108_0950-1000,0,2,2,11
20210108_1000-1010,0,2,2,10
20210108_1010-1020,0,2,2,16
20210108_1020-1030,0,2,4,12
20210108_1030-1040,0,2,4,14
20210108_1040-1050,0,2,3,7
20210108_1050-1100,0,2,2,6
20210108_1100-1110,0,2,1,5
20210108_1110-1120,0,2,3,3
20210108_1120-1130,0,1,4,5
20210108_1130-1140,0,2,4,11
20210108_1140-1150,0,2,2,12
20210108_1150-1200,0,1,2,14
20210108_1200-1210,0,2,3,15
20210108_1210-1220,0,2,4,12
20210108_1220-1230,0,0,3,8
20210108_1230-1240,0,2,2,8
20210108_1240-1250,0,2,0,6
20210108_1250-1300,0,2,2,9
20210108_1300-1310,0,2,4,13
20210108_1310-1320,0,2,4,16
20210108_1320-1330,0,2,1,15
20210108_1330-1340,0,2,2,16
20210108_1340-1350,0,2,1,19
20210108_1350-1400,0,2,4,17
20210108_1400-1410,0,2,4,13
20210108_1410-1420,0,2,2,6
20210108_1420-1430,0,2,2,7
20210108_1430-1440,0,2,2,8
20210108_1440-1450,0,2,4,9
20210108_1450-1500,0,2,4,16
20210108_1500-1510,0,2,4,13
20210108_1510-1520,0,2,2,21
20210108_1520-1530,0,2,2,19
20210108_1530-1540,0,2,4,18
20210108_1540-1550,0,2,5,15
20210108_1550-1600,0,2,5,8
20210108_1600-1610,0,2,2,7
20210108_1610-1620,0,2,0,13
20210108_1620-1630,0,3,1,19
20210108_1630-1640,0,2,6,17
20210108_1640-1650,0,2,5,11
20210108_1650-1700,0,2,2,9
20210108_1700-1710,0,2,3,10
20210108_1710-1720,0,2,2,10
20210108_1720-1730,0,2,5,9
20210108_1730-1740,0,2,4,7
20210108_1740-1750,0,2,2,10
20210108_1750-1800,0,2,1,8
20210108_1800-1810,0,2,2,14
20210108_1810-1820,0,2,3,15
20210108_1820-1830,0,2,3,13
20210108_1830-1840,0,2,3,6
20210108_1840-1850,0,2,2,7
20210108_1850-1900,0,2,2,10
20210108_1900-1910,0,2,3,10
20210108_1910-1920,0,2,5,10
20210108_1920-1930,0,2,5,11
20210108_1930-1940,0,2,3,9
20210108_1940-1950,0,2,1,9
20210108_1950-2000,0,2,2,12
20210108_2000-2010,0,2,5,14
20210108_2010-2020,0,2,5,14
20210108_2020-2030,0,2,2,12
20210108_2030-2040,0,3,1,10
20210108_2040-2050,0,2,1,11
20210108_2050-2100,0,2,5,6
20210108_2100-2110,0,2,3,8
20210108_2110-2120,0,2,3,7
20210108_2120-2130,0,2,2,9
20210108_2130-2140,0,2,2,10
20210108_2140-2150,0,2,4,7
20210108_2150-2200,0,2,4,11
20210108_2200-2210,0,2,3,8
20210108_2210-2220,0,2,1,11
20210108_2220-2230,0,2,1,17
20210108_2230-2240,0,2,2,18
20210108_2240-2250,0,2,4,16
20210108_2250-2300,0,2,4,8
20210108_2300-2310,0,2,1,13
20210108_2310-2320,0,2,0,14
20210108_2320-2330,0,2,1,11
20210108_2330-2340,0,2,4,12
20210108_2340-2350,0,1,4,11
20210108_2350-0000,0,2,1,17
20210109_0000-0010,0,2,1,14
20210109_0010-0020,0,1,1,12
20210109_0020-0030,0,2,4,8
20210109_0030-0040,0,2,3,7
20210109_0040-0050,0,0,3,8
20210109_0050-0100,0,2,1,13
20210109_0100-0110,0,2,1,11
20210109_0110-0120,0,2,2,10
20210109_0120-0130,0,2,3,9
20210109_0130-0140,0,2,3,10
20210109_0140-0150,0,2,1,9
20210109_0150-0200,0,2,1,10
20210109_0200-0210,0,2,2,8
20210109_0210-0220,0,2,4,5
20210109_0220-0230,0,2,4,5
20210109_0230-0240,0,2,1,7
20210109_0240-0250,0,2,0,3
20210109_0250-0300,0,2,1,7
20210109_0300-0310,0,2,4,6
20210109_0310-0320,0,2,4,8
20210109_0320-0330,0,2,1,3
20210109_0330-0340,0,2,1,3
20210109_0340-0350,0,2,1,8
20210109_0350-0400,0,2,4,8
20210109_0400-0410,0,2,3,7
20210109_0410-0420,0,2,3,3
20210109_0420-0430,0,2,1,1
20210109_0430-0440,0,2,1,4
20210109_0440-0450,0,2,2,3
20210109_0450-0500,0,2,4,5
20210109_0500-0510,0,2,3,3
20210109_0510-0520,0,2,1,3
20210109_0520-0530,0,2,1,3
20210109_0530-0540,0,2,2,1
20210109_0540-0550,0,2,4,2
20210109_0550-0600,0,2,4,4
20210109_0600-0610,0,2,1,3
20210109_0610-0620,0,2,0,5
20210109_0620-0630,0,2,1,4
20210109_0630-0640,0,2,5,4
20210109_0640-0650,0,2,4,4
20210109_0650-0700,0,2,2,4
20210109_0700-0710,0,2,1,2
20210109_0710-0720,0,2,1,2
20210109_0720-0730,0,2,3,4
20210109_0730-0740,0,2,3,6
20210109_0740-0750,0,2,3,3
20210109_0750-0800,0,2,1,9
20210109_0800-0810,0,2,1,11
20210109_0810-0820,0,2,2,10
20210109_0820-0830,0,2,4,5
20210109_0830-0840,0,2,3,4
20210109_0840-0850,0,2,1,3
20210109_0850-0900,0,2,2,3
20210109_0900-0910,0,2,3,6
20210109_0910-0920,0,2,6,8
20210109_0920-0930,0,2,4,8
20210109_0930-0940,0,2,2,9
20210109_0940-0950,0,2,0,11
20210109_0950-1000,0,2,1,11
20210109_1000-1010,,,,
20210109_1010-1020,0,2,4,9
20210109_1020-1030,0,2,2,9
20210109_1030-1040,0,2,1,10
20210109_1040-1050,0,2,1,11
20210109_1050-1100,0,2,3,12
20210109_1100-1110,0,2,3,10
20210109_1110-1120,0,2,3,13
20210109_1120-1130,0,2,1,13
20210109_1130-1140,0,2,2,9
20210109_1140-1150,0,2,2,5
20210109_1150-1200,0,2,3,2
20210109_1200-1210,0,1,4,5
20210109_1210-1220,0,2,2,7
20210109_1220-1230,0,2,1,10
20210109_1230-1240,0,1,2,10
20210109_1240-1250,0,2,3,10
20210109_1250-1300,0,2,4,10
20210109_1300-1310,0,2,2,9
20210109_1310-1320,0,2,0,8
20210109_1320-1330,0,2,2,10
20210109_1330-1340,0,0,4,7
20210109_1340-1350,0,0,4,11
20210109_1350-1400,0,0,2,4
20210109_1400-1410,0,0,1,8
20210109_1410-1420,0,0,1,8
20210109_1420-1430,0,0,3,8
20210109_1430-1440,0,0,3,9
20210109_1440-1450,0,0,4,6
20210109_1450-1500,0,0,2,6
20210109_1500-1510,0,0,2,8
20210109_1510-1520,0,0,3,11
20210109_1520-1530,0,0,4,15
20210109_1530-1540,0,0,4,17
20210109_1540-1550,0,0,2,12
20210109_1550-1600,0,0,1,9
20210109_1600-1610,0,0,1,5
20210109_1610-1620,0,0,3,10
20210109_1620-1630,0,0,4,11
20210109_1630-1640,0,0,2,14
20210109_1640-1650,0,1,0,7
20210109_1650-1700,0,1,1,7
20210109_1700-1710,0,0,3,7
20210109_1710-1720,0,0,4,10
20210109_1720-1730,0,0,2,9
20210109_1730-1740,0,0,2,16
20210109_1740-1750,0,0,1,11
20210109_1750-1800,0,0,3,13
20210109_1800-1810,0,0,3,10
20210109_1810-1820,0,0,3,10
20210109_1820-1830,0,0,2,11
20210109_1830-1840,0,0,1,14
20210109_1840-1850,0,0,2,19
20210109_1850-1900,0,0,2,14
20210109_1900-1910,0,0,4,12
20210109_1910-1920,0,0,2,10
20210109_1920-1930,0,0,1,8
20210109_1930-1940,0,0,1,6
20210109_1940-1950,0,0,3,5
20210109_1950-2000,0,0,4,4
20210109_2000-2010,0,0,2,2
20210109_2010-2020,0,0,0,7
20210109_2020-2030,0,0,1,8
20210109_2030-2040,0,0,3,13
20210109_2040-2050,0,0,4,12
20210109_2050-2100,0,0,2,10
20210109_2100-2110,0,0,2,8
20210109_2110-2120,0,0,1,13
20210109_2120-2130,0,0,3,10
20210109_2130-2140,0,0,2,13
20210109_2140-2150,0,0,3,8
20210109_2150-2200,0,0,2,9
20210109_2200-2210,0,0,1,9
20210109_2210-2220,0,0,2,11
20210109_2220-2230,0,0,2,13
20210109_2230-2240,0,0,4,13
20210109_2240-2250,0,0,2,6
20210109_2250-2300,0,0,1,10
20210109_2300-2310,0,0,1,11
20210109_2310-2320,0,0,4,13
20210109_2320-2330,0,0,5,8
20210109_2330-2340,0,0,2,11
20210109_2340-2350,0,0,0,12
20210109_2350-0000,0,0,1,7
20210110_0000-0010,0,0,3,5
20210110_0010-0020,0,0,4,9
20210110_0020-0030,0,0,2,9
20210110_0030-0040,0,0,2,10
20210110_0040-0050,0,0,1,11
20210110_0050-0100,0,0,3,13
20210110_0100-0110,0,0,2,6
20210110_0110-0120,0,0,3,3
20210110_0120-0130,0,0,2,2
20210110_0130-0140,1,0,1,4
20210110_0140-0150,1,0,2,8
20210110_0150-0200,1,0,2,11
20210110_0200-0210,1,0,4,11
20210110_0210-0220,1,0,2,9
20210110_0220-0230,1,0,1,12
20210110_0230-0240,1,0,1,9
20210110_0240-0250,0,0,3,7
20210110_0250-0300,0,0,4,3
20210110_0300-0310,0,0,2,3
20210110_0310-0320,0,0,1,3
20210110_0320-0330,0,0,1,4
20210110_0330-0340,0,0,3,7
20210110_0340-0350,0,0,3,6
20210110_0350-0400,0,0,2,10
20210110_0400-0410,0,0,3,8
20210110_0410-0420,0,0,1,7
20210110_0420-0430,0,0,3,5
20210110_0430-0440,0,0,2,2
20210110_0440-0450,0,0,3,5
20210110_0450-0500,0,0,2,2
20210110_0500-0510,0,0,1,3
20210110_0510-0520,0,0,2,4
20210110_0520-0530,0,0,2,3
20210110_0530-0540,0,0,4,6
20210110_0540-0550,0,0,2,4
20210110_0550-0600,0,0,2,4
20210110_0600-0610,0,0,1,2
20210110_0610-0620,0,0,3,1
20210110_0620-0630,0,0,4,4
20210110_0630-0640,0,0,3,3
20210110_0640-0650,0,0,1,3
20210110_0650-0700,0,0,1,5
20210110_0700-0710,0,0,3,3
20210110_0710-0720,0,0,3,4
20210110_0720-0730,0,0,2,4
20210110_0730-0740,0,0,3,4
20210110_0740-0750,0,0,1,4
20210110_0750-0800,0,0,4,1
20210110_0800-0810,0,0,2,5
20210110_0810-0820,0,0,3,2
20210110_0820-0830,0,0,2,4
20210110_0830-0840,0,0,1,4
20210110_0840-0850,0,0,2,5
20210110_0850-0900,0,0,2,7
20210110_0900-0910,0,0,4,6
20210110_0910-0920,0,0,2,5
20210110_0920-0930,0,0,2,7
20210110_0930-0940,0,0,1,8
20210110_0940-0950,0,0,3,9
20210110_0950-1000,0,0,3,7
20210110_1000-1010,0,0,2,9
20210110_1010-1020,0,0,1,7
20210110_1020-1030,0,0,1,7
20210110_1030-1040,0,0,4,10
20210110_1040-1050,0,0,3,5
20210110_1050-1100,0,0,3,6
20210110_1100-1110,0,0,2,6
20210110_1110-1120,0,0,1,4
20210110_1120-1130,0,0,3,11
20210110_1130-1140,0,0,2,9
20210110_1140-1150,0,0,3,12
20210110_1150-1200,0,0,2,11
20210110_1200-1210,0,0,2,9
20210110_1210-1220,0,0,2,8
20210110_1220-1230,0,0,2,5
20210110_1230-1240,0,0,3,8
20210110_1240-1250,0,0,3,8
20210110_1250-1300,0,0,3,7
20210110_1300-1310,0,0,1,12
20210110_1310-1320,0,0,3,9
20210110_1320-1330,0,0,3,14
20210110_1330-1340,0,0,2,12
20210110_1340-1350,0,0,1,8
20210110_1350-1400,0,0,1,9
20210110_1400-1410,0,0,3,9
20210110_1410-1420,0,0,3,9
20210110_1420-1430,0,0,2,10
20210110_1430-1440,0,0,2,10
20210110_1440-1450,0,0,2,11
20210110_1450-1500,0,0,3,8
20210110_1500-1510,0,0,2,7
20210110_1510-1520,0,0,4,12
20210110_1520-1530,0,0,3,7
20210110_1530-1540,0,0,4,10
20210110_1540-1550,0,0,2,4
20210110_1550-1600,0,0,2,7
20210110_1600-1610,0,1,3,6
20210110_1610-1620,0,0,2,12
20210110_1620-1630,0,0,2,17
20210110_1630-1640,0,0,1,12
20210110_1640-1650,0,0,3,10
20210110_1650-1700,0,0,3,11
20210110_1700-1710,0,0,2,12
20210110_1710-1720,0,0,1,13
20210110_1720-1730,0,0,1,10
20210110_1730-1740,0,0,3,13
20210110_1740-1750,0,0,4,11
20210110_1750-1800,0,0,2,9
20210110_1800-1810,0,0,2,17
20210110_1810-1820,0,0,2,12
20210110_1820-1830,0,0,3,14
20210110_1830-1840,0,0,2,11
20210110_1840-1850,0,0,3,12
20210110_1850-1900,0,0,2,12
20210110_1900-1910,0,0,3,10
20210110_1910-1920,0,0,2,11
20210110_1920-1930,0,0,2,9
20210110_1930-1940,0,0,3,6
20210110_1940-1950,0,0,2,7
20210110_1950-2000,0,0,2,6
20210110_2000-2010,0,0,1,9
20210110_2010-2020,0,0,3,8
20210110_2020-2030,0,0,3,5
20210110_2030-2040,0,0,2,7
20210110_2040-2050,0,0,1,11
20210110_2050-2100,0,0,2,10
20210110_2100-2110,0,0,3,7
20210110_2110-2120,0,0,3,1
20210110_2120-2130,0,0,1,4
20210110_2130-2140,0,0,2,2
20210110_2140-2150,0,0,3,7
20210110_2150-2200,0,0,5,9
20210110_2200-2210,0,0,2,9
20210110_2210-2220,0,0,4,10
20210110_2220-2230,0,0,2,10
20210110_2230-2240,0,0,2,13
20210110_2240-2250,0,0,2,10
20210110_2250-2300,0,0,2,10
20210110_2300-2310,0,0,3,13
20210110_2310-2320,0,0,3,8
20210110_2320-2330,0,0,2,10
20210110_2330-2340,0,0,4,12
20210110_2340-2350,0,0,4,14
20210110_2350-0000,0,0,3,13
20210111_0000-0010,0,0,1,11
20210111_0010-0020,0,0,1,14
20210111_0020-0030,0,0,2,13
20210111_0030-0040,0,0,3,13
20210111_0040-0050,0,0,4,13
20210111_0050-0100,0,0,2,9
20210111_0100-0110,0,0,3,11
20210111_0110-0120,0,0,3,11
20210111_0120-0130,0,0,4,11
20210111_0130-0140,0,0,2,9
20210111_0140-0150,0,0,2,8
20210111_0150-0200,0,0,2,10
20210111_0200-0210,0,0,2,6
20210111_0210-0220,0,0,2,6
20210111_0220-0230,0,0,3,13
20210111_0230-0240,0,0,3,10
20210111_0240-0250,0,0,1,6
20210111_0250-0300,0,0,2,7
20210111_0300-0310,0,0,2,6
20210111_0310-0320,0,0,3,9
20210111_0320-0330,0,0,4,9
20210111_0330-0340,0,0,2,6
20210111_0340-0350,0,0,2,4
20210111_0350-0400,0,0,2,1
20210111_0400-0410,0,0,3,4
20210111_0410-0420,0,0,3,3
20210111_0420-0430,0,0,1,6
20210111_0430-0440,0,0,2,6
20210111_0440-0450,0,0,3,3
20210111_0450-0500,0,0,3,4
20210111_0500-0510,0,0,2,3
20210111_0510-0520,0,0,2,4
20210111_0520-0530,0,0,2,3
20210111_0530-0540,0,0,2,4
20210111_0540-0550,0,0,3,5
20210111_0550-0600,0,0,2,4
20210111_0600-0610,0,0,3,4
20210111_0610-0620,0,0,1,4
20210111_0620-0630,0,0,3,1
20210111_0630-0640,0,0,3,3
20210111_0640-0650,0,0,3,5
20210111_0650-0700,0,0,4,7
20210111_0700-0710,0,0,1,6
20210111_0710-0720,0,0,1,1
20210111_0720-0730,0,0,2,2
20210111_0730-0740,0,0,3,2
20210111_0740-0750,0,0,3,6
20210111_0750-0800,0,0,1,11
20210111_0800-0810,0,0,2,9
20210111_0810-0820,0,0,2,10
20210111_0820-0830,0,0,4,12
20210111_0830-0840,0,0,3,13
20210111_0840-0850,0,0,2,11
20210111_0850-0900,0,0,1,8
20210111_0900-0910,0,0,2,16
20210111_0910-0920,0,0,3,12
20210111_0920-0930,0,0,2,11
20210111_0930-0940,0,0,4,12
20210111_0940-0950,0,0,1,16
20210111_0950-1000,0,0,2,20
20210111_1000-1010,0,0,2,10
20210111_1010-1020,0,0,3,11
20210111_1020-1030,0,0,4,11
20210111_1030-1040,0,1,2,7
20210111_1040-1050,0,0,2,12
20210111_1050-1100,0,0,2,10
20210111_1100-1110,0,1,4,14
20210111_1110-1120,0,1,4,11
20210111_1120-1130,0,1,2,4
20210111_1130-1140,0,1,2,9
20210111_1140-1150,0,1,3,11
20210111_1150-1200,0,1,4,12
20210111_1200-1210,0,0,2,8
20210111_1210-1220,0,0,3,6
20210111_1220-1230,0,0,2,7
20210111_1230-1240,0,0,2,5
20210111_1240-1250,0,0,3,9
20210111_1250-1300,0,0,2,11
20210111_1300-1310,0,0,4,5
20210111_1310-1320,0,0,2,5
20210111_1320-1330,0,0,2,4
20210111_1330-1340,0,0,2,9
20210111_1340-1350,0,0,3,8
20210111_1350-1400,0,0,4,9
20210111_1400-1410,0,0,2,11
20210111_1410-1420,0,0,2,18
20210111_1420-1430,0,0,2,57
20210111_1430-1440,0,0,4,87
20210111_1440-1450,0,0,3,102
20210111_1450-1500,0,0,2,101
20210111_1500-1510,0,0,2,93
20210111_1510-1520,0,0,2,86
20210111_1520-1530,0,0,5,81
20210111_1530-1540,0,0,2,86
20210111_1540-1550,0,0,3,88
20210111_1550-1600,0,0,2,82
20210111_1600-1610,0,0,2,59
20210111_1610-1620,0,0,3,39
20210111_1620-1630,0,0,2,11
20210111_1630-1640,0,0,4,10
20210111_1640-1650,0,0,2,6
20210111_1650-1700,0,0,2,11
20210111_1700-1710,0,0,2,11
20210111_1710-1720,0,1,5,13
20210111_1720-1730,0,1,5,11
20210111_1730-1740,0,1,2,15
20210111_1740-1750,0,1,1,18
20210111_1750-1800,0,1,2,19
20210111_1800-1810,0,0,4,18
20210111_1810-1820,0,0,3,18
